154.8,151.73,0
154.76,151.69,0
154.72,151.65,0
154.67,151.61,0
154.63,151.56,0
154.58,151.52,0
154.54,151.47,0
154.49,151.43,0
154.45,151.38,0
154.4,151.33,0
154.35,151.28,0
154.3,151.22,0
154.25,151.17,0
154.2,151.12,0
154.15,151.06,0
154.1,151.01,0
154.05,150.95,0
154,150.89,0
153.95,150.84,0
153.9,150.78,0
153.85,150.72,0
153.79,150.66,0
153.74,150.6,0
153.69,150.54,0
153.63,150.48,0
153.58,150.42,0
153.53,150.36,0
153.47,150.3,0
153.42,150.24,0
153.36,150.18,0
153.31,150.12,0
153.25,150.06,0
153.2,150,0
153.15,149.94,0
153.09,149.88,0
153.04,149.83,0
152.98,149.77,0
152.93,149.71,0
152.87,149.65,0
152.82,149.59,0
152.76,149.54,0
152.71,149.48,0
152.66,149.43,0
152.6,149.37,0
152.55,149.32,0
152.49,149.26,0
152.44,149.21,0
152.39,149.16,0
152.33,149.1,0
152.28,149.05,0
152.23,149,0
152.18,148.95,0
152.12,148.9,0
152.07,148.86,0
152.02,148.81,0
151.97,148.76,0
151.92,148.72,0
151.87,148.67,0
151.82,148.63,0
151.77,148.58,0
151.72,148.54,0
151.67,148.5,0
151.62,148.46,0
151.57,148.41,0
151.52,148.37,0
151.47,148.33,0
151.42,148.29,0
151.37,148.25,0
151.32,148.21,0
151.27,148.16,0
151.22,148.12,0
151.18,148.08,0
151.13,148.03,0
151.08,147.99,0
151.03,147.95,0
150.97,147.9,0
150.92,147.85,0
150.87,147.81,0
150.82,147.76,0
150.77,147.71,0
150.72,147.66,0
150.67,147.61,0
150.61,147.56,0
150.56,147.51,0
150.51,147.46,0
150.45,147.41,0
150.4,147.35,0
150.35,147.3,0
150.29,147.24,0
150.23,147.18,0
150.18,147.13,0
150.12,147.07,0
150.06,147.01,0
150.01,146.94,0
149.95,146.88,0
149.89,146.82,0
149.83,146.75,0
149.77,146.69,0
149.71,146.62,0
149.65,146.55,0
149.59,146.49,0
149.53,146.43,0
149.47,146.36,0
149.42,146.3,0
149.36,146.24,0
149.3,146.18,0
149.25,146.11,0
149.19,146.05,0
149.13,146,0
149.08,145.94,0
149.02,145.88,0
148.96,145.82,0
148.91,145.76,0
148.85,145.69,0
148.79,145.63,0
148.73,145.57,0
148.67,145.51,0
148.61,145.44,0
148.55,145.38,0
148.49,145.32,0
148.43,145.25,0
148.37,145.19,0
148.31,145.12,0
148.25,145.06,0
148.19,145,0
148.13,144.93,0
148.08,144.88,0
148.02,144.82,0
147.96,144.76,0
147.91,144.7,0
147.85,144.65,0
147.79,144.6,0
147.74,144.55,0
147.69,144.49,0
147.63,144.44,0
147.58,144.39,0
147.52,144.34,0
147.46,144.28,0
147.41,144.23,0
147.35,144.18,0
147.29,144.12,0
147.24,144.07,0
147.18,144.01,0
147.12,143.95,0
147.06,143.9,0
147,143.84,0
146.94,143.78,0
146.88,143.72,0
146.82,143.67,0
146.76,143.61,0
146.7,143.55,0
146.64,143.49,0
146.58,143.43,0
146.52,143.37,0
146.46,143.31,0
146.4,143.25,0
146.34,143.19,0
146.28,143.13,0
146.22,143.07,0
146.16,143.02,0
146.1,142.96,0
146.04,142.9,0
145.98,142.84,0
145.92,142.78,0
145.86,142.73,0
145.8,142.67,0
145.75,142.61,0
145.69,142.56,0
145.63,142.51,0
145.57,142.45,0
145.52,142.4,0
145.46,142.35,0
145.41,142.3,0
145.35,142.25,0
145.3,142.2,0
145.24,142.14,0
145.19,142.09,0
145.13,142.05,0
145.08,142,0
145.03,141.95,0
144.97,141.9,0
144.92,141.85,0
144.87,141.8,0
144.81,141.75,0
144.76,141.69,0
144.7,141.64,0
144.65,141.59,0
144.6,141.54,0
144.54,141.49,0
144.49,141.44,0
144.43,141.38,0
144.38,141.33,0
144.33,141.28,0
144.27,141.22,0
144.22,141.17,0
144.17,141.12,0
144.11,141.06,0
144.06,141.01,0
144.01,140.96,0
143.95,140.9,0
143.9,140.85,0
143.84,140.79,0
143.79,140.74,0
143.74,140.68,0
143.68,140.62,0
143.63,140.57,0
143.57,140.51,0
143.52,140.45,0
143.47,140.4,0
143.41,140.34,0
143.36,140.29,0
143.3,140.23,0
143.25,140.17,0
143.2,140.12,0
143.14,140.06,0
143.09,140,0
143.04,139.95,0
142.98,139.89,0
142.93,139.84,0
142.88,139.78,0
142.82,139.73,0
142.77,139.67,0
142.72,139.61,0
142.67,139.56,0
142.61,139.5,0
142.56,139.45,0
142.51,139.4,0
142.46,139.34,0
142.4,139.29,0
142.35,139.23,0
142.3,139.18,0
142.25,139.13,0
142.2,139.08,0
142.15,139.02,0
142.1,138.97,0
142.05,138.92,0
142,138.87,0
141.95,138.82,0
141.9,138.78,0
141.85,138.73,0
141.8,138.68,0
141.75,138.64,0
141.71,138.59,0
141.66,138.55,0
141.61,138.5,0
141.56,138.46,0
141.52,138.41,0
141.47,138.37,0
141.42,138.32,0
141.37,138.27,0
141.33,138.23,0
141.28,138.18,0
141.23,138.14,0
141.18,138.09,0
141.14,138.04,0
141.09,138,0
141.04,137.95,0
140.99,137.91,0
140.95,137.86,0
140.9,137.81,0
140.85,137.77,0
140.8,137.72,0
140.76,137.68,0
140.71,137.63,0
140.66,137.58,0
140.62,137.54,0
140.57,137.49,0
140.53,137.45,0
140.48,137.41,0
140.43,137.36,0
140.39,137.32,0
140.34,137.28,0
140.3,137.23,0
140.26,137.19,0
140.21,137.15,0
140.17,137.11,0
140.12,137.06,0
140.08,137.02,0
140.04,136.98,0
139.99,136.94,0
139.95,136.9,0
139.91,136.85,0
139.86,136.81,0
139.82,136.77,0
139.77,136.72,0
139.73,136.68,0
139.68,136.63,0
139.64,136.59,0
139.59,136.54,0
139.55,136.49,0
139.5,136.44,0
139.46,136.4,0
139.41,136.35,0
139.36,136.3,0
139.32,136.25,0
139.27,136.2,0
139.22,136.15,0
139.18,136.1,0
139.13,136.05,0
139.08,135.99,0
139.03,135.94,0
138.98,135.88,0
138.93,135.83,0
138.88,135.77,0
138.83,135.72,0
138.78,135.66,0
138.73,135.6,0
138.68,135.54,0
138.63,135.49,0
138.57,135.43,0
138.52,135.37,0
138.47,135.32,0
138.42,135.27,0
138.37,135.21,0
138.33,135.16,0
138.28,135.11,0
138.23,135.06,0
138.18,135.01,0
138.13,134.95,0
138.08,134.91,0
138.03,134.86,0
137.99,134.81,0
137.94,134.76,0
137.89,134.71,0
137.84,134.66,0
137.8,134.62,0
137.75,134.57,0
137.7,134.53,0
137.66,134.48,0
137.61,134.44,0
137.56,134.39,0
137.52,134.35,0
137.47,134.3,0
137.42,134.26,0
137.38,134.22,0
137.33,134.17,0
137.29,134.13,0
137.24,134.09,0
137.2,134.05,0
137.15,134.01,0
137.11,133.97,0
137.06,133.93,0
137.02,133.89,0
136.98,133.86,0
136.93,133.82,0
136.89,133.78,0
136.84,133.74,0
136.8,133.7,0
136.75,133.65,0
136.71,133.61,0
136.66,133.56,0
136.61,133.52,0
136.56,133.47,0
136.51,133.42,0
136.46,133.37,0
136.42,133.32,0
136.37,133.27,0
136.32,133.23,0
136.27,133.17,0
136.22,133.12,0
136.17,133.07,0
136.12,133.02,0
136.07,132.97,0
136.02,132.92,0
135.96,132.87,0
135.91,132.82,0
135.86,132.77,0
135.81,132.71,0
135.76,132.66,0
135.71,132.61,0
135.67,132.56,0
135.62,132.51,0
135.57,132.46,0
135.52,132.41,0
135.47,132.36,0
135.42,132.32,0
135.37,132.27,0
135.33,132.22,0
135.28,132.17,0
135.23,132.13,0
135.18,132.08,0
135.14,132.03,0
135.09,131.99,0
135.04,131.94,0
134.99,131.89,0
134.95,131.84,0
134.9,131.79,0
134.85,131.75,0
134.8,131.7,0
134.75,131.65,0
134.7,131.59,0
134.65,131.54,0
134.6,131.49,0
134.55,131.44,0
134.5,131.39,0
134.45,131.34,0
134.4,131.28,0
134.35,131.23,0
134.3,131.18,0
134.25,131.12,0
134.2,131.07,0
134.15,131.02,0
134.1,130.96,0
134.04,130.91,0
133.99,130.86,0
133.94,130.8,0
133.89,130.75,0
133.84,130.7,0
133.79,130.65,0
133.74,130.6,0
133.69,130.55,0
133.64,130.5,0
133.59,130.45,0
133.54,130.4,0
133.49,130.36,0
133.45,130.31,0
133.4,130.27,0
133.35,130.22,0
133.31,130.18,0
133.26,130.13,0
133.21,130.09,0
133.16,130.04,0
133.12,129.99,0
133.07,129.95,0
133.02,129.9,0
132.97,129.86,0
132.92,129.81,0
132.88,129.76,0
132.83,129.71,0
132.78,129.67,0
132.73,129.62,0
132.68,129.57,0
132.63,129.52,0
132.58,129.48,0
132.53,129.43,0
132.48,129.38,0
132.43,129.33,0
132.38,129.28,0
132.33,129.23,0
132.28,129.17,0
132.23,129.12,0
132.17,129.07,0
132.12,129.01,0
132.07,128.96,0
132.01,128.9,0
131.96,128.84,0
131.91,128.79,0
131.85,128.73,0
131.8,128.67,0
131.74,128.62,0
131.69,128.56,0
131.64,128.5,0
131.58,128.44,0
131.53,128.39,0
131.47,128.33,0
131.41,128.27,0
131.36,128.21,0
131.3,128.15,0
131.24,128.09,0
131.19,128.03,0
131.13,127.97,0
131.07,127.9,0
131.01,127.84,0
130.95,127.78,0
130.89,127.71,0
130.84,127.65,0
130.77,127.58,0
130.71,127.52,0
130.65,127.45,0
130.59,127.39,0
130.53,127.32,0
130.47,127.26,0
130.41,127.19,0
130.35,127.13,0
130.28,127.06,0
130.22,127,0
130.16,126.93,0
130.1,126.87,0
130.04,126.81,0
129.98,126.75,0
129.92,126.69,0
129.86,126.63,0
129.8,126.57,0
129.74,126.51,0
129.68,126.45,0
129.62,126.39,0
129.56,126.32,0
129.5,126.26,0
129.43,126.2,0
129.37,126.14,0
129.31,126.07,0
129.24,126.01,0
129.18,125.95,0
129.12,125.89,0
129.05,125.82,0
128.99,125.76,0
128.93,125.7,0
128.86,125.64,0
128.8,125.58,0
128.73,125.51,0
128.67,125.45,0
128.61,125.39,0
128.54,125.32,0
128.48,125.26,0
128.41,125.2,0
128.35,125.13,0
128.28,125.07,0
128.21,125.01,0
128.15,124.94,0
128.08,124.88,0
128.02,124.82,0
127.95,124.75,0
127.89,124.69,0
127.82,124.63,0
127.76,124.57,0
127.69,124.5,0
127.63,124.44,0
127.56,124.38,0
127.5,124.32,0
127.43,124.26,0
127.37,124.19,0
127.3,124.13,0
127.23,124.07,0
127.17,124,0
127.1,123.94,0
127.03,123.87,0
126.97,123.81,0
126.9,123.74,0
126.83,123.68,0
126.77,123.61,0
126.7,123.55,0
126.63,123.48,0
126.57,123.41,0
126.5,123.35,0
126.43,123.28,0
126.36,123.22,0
126.3,123.15,0
126.23,123.08,0
126.16,123.02,0
126.09,122.95,0
126.02,122.88,0
125.96,122.81,0
125.89,122.74,0
125.82,122.67,0
125.75,122.59,0
125.68,122.52,0
125.6,122.45,0
125.53,122.38,0
125.46,122.3,0
125.39,122.23,0
125.32,122.15,0
125.25,122.08,0
125.17,122,0
125.1,121.92,0
125.03,121.85,0
124.95,121.77,0
124.88,121.69,0
124.8,121.61,0
124.73,121.54,0
124.66,121.46,0
124.58,121.38,0
124.51,121.3,0
124.43,121.23,0
124.36,121.15,0
124.29,121.07,0
124.21,120.99,0
124.14,120.92,0
124.06,120.84,0
123.99,120.76,0
123.92,120.69,0
123.84,120.61,0
123.77,120.53,0
123.69,120.46,0
123.62,120.38,0
123.54,120.3,0
123.47,120.23,0
123.39,120.15,0
123.31,120.07,0
123.24,120,0
123.16,119.92,0
123.09,119.84,0
123.01,119.77,0
122.94,119.69,0
122.86,119.62,0
122.78,119.54,0
122.71,119.46,0
122.63,119.39,0
122.56,119.31,0
122.48,119.24,0
122.4,119.16,0
122.33,119.09,0
122.25,119.01,0
122.18,118.94,0
122.1,118.87,0
122.03,118.8,0
121.96,118.73,0
121.89,118.66,0
121.81,118.6,0
121.74,118.53,0
121.67,118.47,0
121.6,118.4,0
121.53,118.34,0
121.47,118.28,0
121.4,118.22,0
121.33,118.16,0
121.26,118.1,0
121.19,118.04,0
121.13,117.98,0
121.06,117.92,0
120.99,117.86,0
120.93,117.81,0
120.86,117.75,0
120.8,117.69,0
120.73,117.63,0
120.67,117.57,0
120.6,117.52,0
120.54,117.46,0
120.47,117.4,0
120.41,117.35,0
120.35,117.29,0
120.28,117.23,0
120.22,117.18,0
120.16,117.12,0
120.1,117.06,0
120.03,117.01,0
119.97,116.95,0
119.91,116.89,0
119.85,116.84,0
119.79,116.78,0
119.73,116.73,0
119.67,116.67,0
119.61,116.62,0
119.55,116.56,0
119.5,116.5,0
119.44,116.45,0
119.38,116.39,0
119.32,116.33,0
119.26,116.28,0
119.2,116.22,0
119.15,116.16,0
119.09,116.1,0
119.03,116.04,0
118.97,115.98,0
118.91,115.92,0
118.85,115.86,0
118.8,115.8,0
118.74,115.74,0
118.68,115.68,0
118.62,115.62,0
118.57,115.56,0
118.51,115.5,0
118.46,115.44,0
118.4,115.38,0
118.34,115.32,0
118.29,115.26,0
118.24,115.21,0
118.18,115.15,0
118.13,115.09,0
118.07,115.03,0
118.02,114.98,0
117.97,114.92,0
117.92,114.86,0
117.87,114.81,0
117.81,114.75,0
117.76,114.7,0
117.71,114.65,0
117.66,114.59,0
117.61,114.54,0
117.56,114.49,0
117.51,114.43,0
117.46,114.38,0
117.41,114.32,0
117.36,114.27,0
117.31,114.21,0
117.26,114.16,0
117.2,114.1,0
117.15,114.04,0
117.1,113.99,0
117.05,113.93,0
116.99,113.87,0
116.94,113.82,0
116.89,113.76,0
116.84,113.71,0
116.79,113.65,0
116.74,113.6,0
116.69,113.55,0
116.64,113.5,0
116.59,113.45,0
116.54,113.4,0
116.5,113.35,0
116.45,113.3,0
116.4,113.24,0
116.35,113.19,0
116.3,113.14,0
116.25,113.09,0
116.2,113.04,0
116.15,112.99,0
116.1,112.93,0
116.05,112.88,0
116,112.83,0
115.95,112.78,0
115.9,112.73,0
115.85,112.68,0
115.8,112.64,0
115.75,112.59,0
115.7,112.54,0
115.66,112.49,0
115.61,112.45,0
115.56,112.4,0
115.51,112.36,0
115.46,112.31,0
115.42,112.26,0
115.37,112.21,0
115.32,112.17,0
115.27,112.12,0
115.22,112.07,0
115.17,112.02,0
115.12,111.97,0
115.07,111.92,0
115.02,111.87,0
114.97,111.82,0
114.92,111.77,0
114.87,111.72,0
114.82,111.68,0
114.77,111.63,0
114.73,111.58,0
114.68,111.53,0
114.63,111.49,0
114.58,111.44,0
114.53,111.4,0
114.49,111.35,0
114.44,111.31,0
114.4,111.27,0
114.35,111.22,0
114.31,111.18,0
114.26,111.14,0
114.22,111.1,0
114.17,111.06,0
114.13,111.02,0
114.09,110.98,0
114.04,110.94,0
114,110.9,0
113.96,110.86,0
113.91,110.82,0
113.87,110.77,0
113.82,110.73,0
113.77,110.68,0
113.73,110.64,0
113.68,110.59,0
113.63,110.54,0
113.58,110.49,0
113.53,110.44,0
113.48,110.39,0
113.43,110.34,0
113.38,110.28,0
113.33,110.23,0
113.28,110.17,0
113.23,110.12,0
113.18,110.06,0
113.13,110,0
113.07,109.95,0
113.02,109.89,0
112.97,109.83,0
112.92,109.77,0
112.86,109.71,0
112.81,109.66,0
112.76,109.6,0
112.71,109.55,0
112.66,109.49,0
112.61,109.44,0
112.56,109.39,0
112.51,109.33,0
112.46,109.28,0
112.41,109.23,0
112.36,109.18,0
112.3,109.12,0
112.25,109.07,0
112.2,109.02,0
112.15,108.96,0
112.1,108.91,0
112.05,108.85,0
111.99,108.79,0
111.94,108.74,0
111.88,108.68,0
111.83,108.63,0
111.78,108.57,0
111.73,108.52,0
111.68,108.47,0
111.62,108.42,0
111.57,108.37,0
111.52,108.32,0
111.47,108.27,0
111.43,108.23,0
111.38,108.18,0
111.33,108.14,0
111.28,108.1,0
111.24,108.05,0
111.19,108.01,0
111.15,107.97,0
111.1,107.94,0
111.06,107.9,0
111.01,107.86,0
110.97,107.82,0
110.93,107.79,0
110.88,107.75,0
110.84,107.72,0
110.8,107.69,0
110.76,107.65,0
110.72,107.62,0
110.68,107.59,0
110.64,107.56,0
110.6,107.53,0
110.56,107.5,0
110.52,107.47,0
110.48,107.44,0
110.44,107.41,0
110.4,107.38,0
110.37,107.35,0
110.33,107.31,0
110.29,107.28,0
110.25,107.25,0
110.21,107.21,0
110.17,107.18,0
110.13,107.14,0
110.09,107.1,0
110.05,107.06,0
110,107.02,0
109.96,106.98,0
109.92,106.94,0
109.88,106.9,0
109.83,106.85,0
109.79,106.81,0
109.75,106.77,0
109.71,106.73,0
109.67,106.68,0
109.63,106.64,0
109.59,106.6,0
109.55,106.56,0
109.51,106.51,0
109.47,106.47,0
109.43,106.43,0
109.39,106.39,0
109.35,106.34,0
109.31,106.3,0
109.27,106.26,0
109.23,106.21,0
109.19,106.17,0
109.15,106.13,0
109.11,106.09,0
109.07,106.04,0
109.03,106,0
108.99,105.96,0
108.95,105.91,0
108.91,105.86,0
108.87,105.82,0
108.83,105.77,0
108.79,105.72,0
108.75,105.67,0
108.7,105.62,0
108.66,105.57,0
108.62,105.52,0
108.58,105.47,0
108.53,105.42,0
108.49,105.37,0
108.45,105.32,0
108.41,105.28,0
108.36,105.23,0
108.32,105.18,0
108.28,105.13,0
108.24,105.08,0
108.2,105.04,0
108.15,104.99,0
108.11,104.95,0
108.07,104.9,0
108.03,104.85,0
107.98,104.81,0
107.94,104.76,0
107.9,104.71,0
107.85,104.66,0
107.81,104.62,0
107.77,104.57,0
107.72,104.52,0
107.68,104.47,0
107.63,104.42,0
107.59,104.38,0
107.54,104.33,0
107.5,104.28,0
107.45,104.24,0
107.41,104.19,0
107.36,104.15,0
107.32,104.11,0
107.28,104.06,0
107.23,104.02,0
107.19,103.98,0
107.14,103.94,0
107.1,103.89,0
107.05,103.85,0
107.01,103.82,0
106.89,98.047,0
106.55,91.621,0
106.26,90.121,0
106.05,89.063,0
105.87,88.254,0
105.64,90.807,0
105.6,94.802,0
105.62,96.09,0
105.57,96.726,0
105.48,97.036,0
105.37,97.14,0
105.24,97.097,0
105.11,96.94,0
104.97,96.692,0
104.82,96.372,0
104.66,95.993,0
104.51,95.566,0
104.35,95.101,0
104.19,94.605,0
104.02,94.086,0
103.86,93.55,0
103.71,93,0
103.55,92.439,0
103.4,91.869,0
103.25,91.293,0
103.1,90.715,0
102.96,90.139,0
102.82,89.565,0
102.69,88.993,0
102.57,88.425,0
102.45,87.863,0
102.34,87.309,0
102.24,86.768,0
102.14,86.243,0
102.05,85.738,0
101.96,85.259,0
101.89,84.809,0
101.82,84.395,0
101.76,84.023,0
101.7,83.698,0
101.66,83.426,0
101.62,83.211,0
101.6,83.058,0
101.58,82.972,0
101.57,82.954,0
101.57,83.011,0
101.58,83.142,0
101.6,83.349,0
101.64,83.634,0
101.68,83.998,0
101.74,84.441,0
101.8,84.962,0
101.88,85.56,0
101.96,86.235,0
102.06,86.983,0
102.17,87.803,0
102.29,88.69,0
102.41,89.642,0
102.55,90.653,0
102.69,91.719,0
102.85,92.832,0
103.01,93.986,0
103.18,95.17,0
103.36,96.375,0
103.54,97.592,0
103.73,98.808,0
103.93,100.01,0
104.12,101.2,0
104.32,102.36,0
104.53,103.47,0
104.73,104.54,0
104.93,105.56,0
105.13,106.53,0
105.33,107.44,0
105.53,108.28,0
105.72,109.07,0
105.91,109.79,0
106.09,110.46,0
106.26,111.07,0
106.43,111.62,0
106.58,112.11,0
106.73,112.55,0
106.87,112.94,0
106.99,113.29,0
107.11,113.58,0
107.21,113.83,0
107.3,114.04,0
107.38,114.2,0
107.45,114.33,0
107.5,114.42,0
107.54,114.48,0
107.56,114.51,0
107.57,114.51,0
107.57,114.48,0
107.55,114.44,0
107.51,114.37,0
107.47,114.28,0
107.4,114.18,0
107.33,114.07,0
107.24,113.95,0
107.14,113.81,0
107.02,113.67,0
106.9,113.52,0
106.76,113.37,0
106.61,113.21,0
106.46,113.04,0
106.29,112.87,0
106.12,112.68,0
105.93,112.49,0
105.74,112.28,0
105.55,112.06,0
105.35,111.82,0
105.14,111.57,0
104.93,111.29,0
104.72,110.99,0
104.5,110.67,0
104.28,110.31,0
104.06,109.93,0
103.84,109.52,0
103.62,109.08,0
103.4,108.6,0
103.19,108.09,0
102.97,107.55,0
102.76,106.99,0
102.54,106.39,0
102.34,105.78,0
102.13,105.15,0
101.93,104.51,0
101.74,103.86,0
101.54,103.21,0
101.36,102.56,0
101.18,101.93,0
101,101.31,0
100.84,100.71,0
100.68,100.14,0
100.52,99.592,0
100.37,99.079,0
100.23,98.599,0
100.09,98.155,0
99.967,97.747,0
99.845,97.376,0
99.731,97.041,0
99.623,96.742,0
99.521,96.477,0
99.427,96.244,0
99.338,96.042,0
99.256,95.869,0
99.181,95.723,0
99.111,95.602,0
99.046,95.503,0
98.988,95.425,0
98.934,95.365,0
98.885,95.32,0
98.84,95.29,0
98.8,95.273,0
98.763,95.266,0
98.73,95.267,0
98.7,95.276,0
98.672,95.29,0
98.646,95.308,0
98.62,95.328,0
98.596,95.349,0
98.572,95.371,0
98.549,95.392,0
98.525,95.412,0
98.501,95.43,0
98.476,95.445,0
98.449,95.456,0
98.422,95.463,0
98.393,95.467,0
98.363,95.466,0
98.332,95.462,0
98.299,95.452,0
98.264,95.437,0
98.227,95.416,0
98.188,95.389,0
98.147,95.356,0
98.103,95.316,0
98.056,95.27,0
98.007,95.217,0
97.956,95.157,0
97.902,95.091,0
97.845,95.018,0
97.786,94.938,0
97.724,94.853,0
97.66,94.761,0
97.593,94.664,0
97.524,94.561,0
97.453,94.452,0
97.38,94.339,0
97.304,94.22,0
97.226,94.096,0
97.145,93.966,0
97.061,93.83,0
96.975,93.69,0
96.886,93.544,0
96.795,93.394,0
96.702,93.24,0
96.608,93.081,0
96.511,92.918,0
96.413,92.752,0
96.314,92.583,0
96.215,92.412,0
96.115,92.24,0
96.015,92.068,0
95.915,91.895,0
95.815,91.722,0
95.716,91.549,0
95.616,91.378,0
95.518,91.207,0
95.42,91.039,0
95.323,90.873,0
95.226,90.709,0
95.13,90.547,0
95.034,90.387,0
94.938,90.229,0
94.843,90.075,0
94.748,89.924,0
94.654,89.776,0
94.562,89.632,0
94.47,89.493,0
94.379,89.358,0
94.289,89.229,0
94.2,89.104,0
94.113,88.985,0
94.028,88.873,0
93.944,88.767,0
93.862,88.667,0
93.782,88.574,0
93.703,88.489,0
93.627,88.41,0
93.552,88.339,0
93.48,88.276,0
93.409,88.221,0
93.341,88.174,0
93.275,88.136,0
93.211,88.107,0
93.15,88.087,0
93.092,88.075,0
93.035,88.073,0
92.982,88.08,0
92.93,88.096,0
92.881,88.12,0
92.833,88.153,0
92.788,88.194,0
92.745,88.243,0
92.704,88.298,0
92.663,88.361,0
92.625,88.429,0
92.587,88.504,0
92.551,88.583,0
92.515,88.668,0
92.481,88.756,0
92.447,88.849,0
92.414,88.944,0
92.381,89.041,0
92.348,89.141,0
92.316,89.241,0
92.284,89.342,0
92.252,89.442,0
92.219,89.542,0
92.186,89.64,0
92.153,89.736,0
92.119,89.829,0
92.084,89.918,0
92.048,90.004,0
92.012,90.086,0
91.974,90.163,0
91.935,90.234,0
91.895,90.301,0
91.854,90.362,0
91.811,90.416,0
91.767,90.465,0
91.722,90.507,0
91.675,90.542,0
91.626,90.571,0
91.576,90.592,0
91.523,90.607,0
91.47,90.615,0
91.414,90.615,0
91.357,90.609,0
91.298,90.596,0
91.237,90.576,0
91.175,90.549,0
91.11,90.516,0
91.044,90.475,0
90.976,90.428,0
90.907,90.375,0
90.836,90.314,0
90.763,90.247,0
90.688,90.174,0
90.611,90.094,0
90.533,90.007,0
90.453,89.915,0
90.371,89.816,0
90.287,89.711,0
90.203,89.601,0
90.116,89.485,0
90.029,89.364,0
89.94,89.237,0
89.849,89.105,0
89.757,88.968,0
89.664,88.825,0
89.569,88.678,0
